# Decoration table for the "glemr11" remix

# Deco type|Deco name|Max height|Min height|Biomes|Place on|Spawn by|Num spawn by|Fill ratio|Height max|Flags|Side length

schematic|unilib_glem_tree_vine_1|SHELF|LOWLAND|glemr11_warm_humid_shelf|unilib:dirt_brown_with_turf_warm_humid_shelf|||0.015|||
schematic|unilib_glem_tree_bamboo_1|SHELF|LOWLAND|glemr11_warm_humid_shelf|unilib:dirt_clayey_with_turf_warm_humid_shelf|||0.015|||
schematic|unilib_glem_tree_bamboo_2|SHELF|LOWLAND|glemr11_warm_humid_shelf|unilib:dirt_clayey_with_turf_warm_humid_shelf|||0.015|||
schematic|unilib_glem_tree_bamboo_3|SHELF|LOWLAND|glemr11_warm_humid_shelf|unilib:dirt_clayey_with_turf_warm_humid_shelf|||0.015|||
schematic|unilib_glem_tree_bamboo_exotic_1|SHELF|LOWLAND|glemr11_warm_humid_shelf|unilib:dirt_clayey_with_turf_warm_humid_shelf|||0.015|||
schematic|unilib_glem_tree_bamboo_exotic_2|SHELF|LOWLAND|glemr11_warm_humid_shelf|unilib:dirt_clayey_with_turf_warm_humid_shelf|||0.015|||
schematic|unilib_glem_tree_bamboo_exotic_3|SHELF|LOWLAND|glemr11_warm_humid_shelf|unilib:dirt_clayey_with_turf_warm_humid_shelf|||0.015|||
schematic|unilib_glem_tree_palm_5|SHELF|LOWLAND|glemr11_warm_humid_shelf|unilib:dirt_clayey_with_turf_warm_humid_shelf|||0.015|||
schematic|unilib_glem_tree_palm_6|SHELF|LOWLAND|glemr11_warm_humid_shelf|unilib:dirt_clayey_with_turf_warm_humid_shelf|||0.015|||
schematic|unilib_glem_tree_palm_7|SHELF|LOWLAND|glemr11_warm_humid_shelf|unilib:dirt_clayey_with_turf_warm_humid_shelf|||0.015|||
schematic|unilib_glem_tree_palm_exotic_5|SHELF|LOWLAND|glemr11_warm_humid_shelf|unilib:dirt_clayey_with_turf_warm_humid_shelf|||0.015|||
schematic|unilib_glem_tree_palm_5|SHELF|LOWLAND|glemr11_warm_humid_shelf|unilib:dirt_sandy_with_turf_warm_humid_shelf|||0.015|||
schematic|unilib_glem_tree_palm_6|SHELF|LOWLAND|glemr11_warm_humid_shelf|unilib:dirt_sandy_with_turf_warm_humid_shelf|||0.015|||
schematic|unilib_glem_tree_palm_7|SHELF|LOWLAND|glemr11_warm_humid_shelf|unilib:dirt_sandy_with_turf_warm_humid_shelf|||0.015|||
schematic|unilib_glem_tree_palm_exotic_5|SHELF|LOWLAND|glemr11_warm_humid_shelf|unilib:dirt_sandy_with_turf_warm_humid_shelf|||0.015|||
schematic|unilib_glem_tree_palm_exotic_6|SHELF|LOWLAND|glemr11_warm_humid_shelf|unilib:dirt_sandy_with_turf_warm_humid_shelf|||0.015|||
schematic|unilib_glem_tree_palm_exotic_7|SHELF|LOWLAND|glemr11_warm_humid_shelf|unilib:dirt_sandy_with_turf_warm_humid_shelf|||0.015|||
schematic_no_rotate|unilib_glem_tree_fern_big|SHELF|LOWLAND|glemr11_warm_humid_shelf|unilib:dirt_black_with_turf_warm_humid_shelf|||0.012|||
schematic_no_rotate|unilib_glem_tree_fern_giant_1|SHELF|LOWLAND|glemr11_warm_humid_shelf|unilib:dirt_black_with_turf_warm_humid_shelf|||0.012|||
schematic_no_rotate|unilib_glem_tree_fern_yellow|SHELF|LOWLAND|glemr11_warm_humid_shelf|unilib:dirt_black_with_turf_warm_humid_shelf|||0.012|||
simple|unilib:flower_hibiscus|SHELF|LOWLAND|glemr11_warm_humid_shelf|unilib:dirt_black_with_turf_warm_humid_shelf|||0.008|||
simple|unilib:plant_palmetto_saw|SHELF|LOWLAND|glemr11_warm_humid_shelf|unilib:dirt_black_with_turf_warm_humid_shelf|||0.01|||
simple|unilib:fern_broad_leaf|SHELF|LOWLAND|glemr11_warm_humid_shelf|unilib:dirt_black_with_turf_warm_humid_shelf|||0.025|||
simple|unilib:fern_lady|SHELF|LOWLAND|glemr11_warm_humid_shelf|unilib:dirt_black_with_turf_warm_humid_shelf|||0.025|||
simple|unilib:fern_ordinary_1|SHELF|LOWLAND|glemr11_warm_humid_shelf|unilib:dirt_black_with_turf_warm_humid_shelf|||0.025|||
simple|unilib:fern_spike|SHELF|LOWLAND|glemr11_warm_humid_shelf|unilib:dirt_black_with_turf_warm_humid_shelf|||0.025|||
simple|unilib:fern_broad_leaf|SHELF|LOWLAND|glemr11_warm_humid_shelf|unilib:dirt_brown_with_turf_warm_humid_shelf|||0.025|||
simple|unilib:fern_lady|SHELF|LOWLAND|glemr11_warm_humid_shelf|unilib:dirt_brown_with_turf_warm_humid_shelf|||0.025|||
simple|unilib:fern_ordinary_1|SHELF|LOWLAND|glemr11_warm_humid_shelf|unilib:dirt_brown_with_turf_warm_humid_shelf|||0.025|||
simple|unilib:fern_spike|SHELF|LOWLAND|glemr11_warm_humid_shelf|unilib:dirt_brown_with_turf_warm_humid_shelf|||0.025|||
simple|unilib:grass_swamp_1|SHELF|LOWLAND|glemr11_warm_humid_shelf|unilib:dirt_clayey_with_turf_warm_humid_shelf|||0.01|||
simple|unilib:grass_swamp_2|SHELF|LOWLAND|glemr11_warm_humid_shelf|unilib:dirt_clayey_with_turf_warm_humid_shelf|||0.01|||
simple|unilib:grass_swamp_3|SHELF|LOWLAND|glemr11_warm_humid_shelf|unilib:dirt_clayey_with_turf_warm_humid_shelf|||0.01|||
simple|unilib:grass_swamp_4|SHELF|LOWLAND|glemr11_warm_humid_shelf|unilib:dirt_clayey_with_turf_warm_humid_shelf|||0.01|||
simple|unilib:grass_swamp_5|SHELF|LOWLAND|glemr11_warm_humid_shelf|unilib:dirt_clayey_with_turf_warm_humid_shelf|||0.01|||
simple|unilib:grass_swamp_1|SHELF|LOWLAND|glemr11_warm_humid_shelf|unilib:dirt_sandy_with_turf_warm_humid_shelf|||0.01|||
simple|unilib:grass_swamp_2|SHELF|LOWLAND|glemr11_warm_humid_shelf|unilib:dirt_sandy_with_turf_warm_humid_shelf|||0.01|||
simple|unilib:grass_swamp_3|SHELF|LOWLAND|glemr11_warm_humid_shelf|unilib:dirt_sandy_with_turf_warm_humid_shelf|||0.01|||
simple|unilib:grass_swamp_4|SHELF|LOWLAND|glemr11_warm_humid_shelf|unilib:dirt_sandy_with_turf_warm_humid_shelf|||0.01|||
simple|unilib:grass_swamp_5|SHELF|LOWLAND|glemr11_warm_humid_shelf|unilib:dirt_sandy_with_turf_warm_humid_shelf|||0.01|||
simple|unilib:fern_broad_leaf|SHELF|LOWLAND|glemr11_warm_humid_shelf|unilib:dirt_silt_fine_with_turf_warm_humid_shelf|||0.025|||
simple|unilib:fern_lady|SHELF|LOWLAND|glemr11_warm_humid_shelf|unilib:dirt_silt_fine_with_turf_warm_humid_shelf|||0.025|||
simple|unilib:fern_ordinary_1|SHELF|LOWLAND|glemr11_warm_humid_shelf|unilib:dirt_silt_fine_with_turf_warm_humid_shelf|||0.025|||
simple|unilib:fern_spike|SHELF|LOWLAND|glemr11_warm_humid_shelf|unilib:dirt_silt_fine_with_turf_warm_humid_shelf|||0.025|||
simple|unilib:grass_swamp_1|SHELF|LOWLAND|glemr11_warm_humid_shelf|unilib:dirt_ordinary_with_turf_warm_humid_shelf|||0.01|||
simple|unilib:grass_swamp_2|SHELF|LOWLAND|glemr11_warm_humid_shelf|unilib:dirt_ordinary_with_turf_warm_humid_shelf|||0.01|||
simple|unilib:grass_swamp_3|SHELF|LOWLAND|glemr11_warm_humid_shelf|unilib:dirt_ordinary_with_turf_warm_humid_shelf|||0.01|||
simple|unilib:grass_swamp_4|SHELF|LOWLAND|glemr11_warm_humid_shelf|unilib:dirt_ordinary_with_turf_warm_humid_shelf|||0.01|||
simple|unilib:grass_swamp_5|SHELF|LOWLAND|glemr11_warm_humid_shelf|unilib:dirt_ordinary_with_turf_warm_humid_shelf|||0.01|||
simple|unilib:grass_tall|SHELF|LOWLAND|glemr11_warm_humid_shelf|unilib:dirt_ordinary_with_turf_warm_humid_shelf|||0.01|||
simple|unilib:fern_broad_leaf|SHELF|LOWLAND|glemr11_warm_humid_shelf|unilib:dirt_ordinary_with_turf_warm_humid_shelf|||0.025|||
simple|unilib:fern_lady|SHELF|LOWLAND|glemr11_warm_humid_shelf|unilib:dirt_ordinary_with_turf_warm_humid_shelf|||0.025|||
simple|unilib:fern_ordinary_1|SHELF|LOWLAND|glemr11_warm_humid_shelf|unilib:dirt_ordinary_with_turf_warm_humid_shelf|||0.025|||
simple|unilib:fern_spike|SHELF|LOWLAND|glemr11_warm_humid_shelf|unilib:dirt_ordinary_with_turf_warm_humid_shelf|||0.025|||
schematic|unilib_glem_tree_acacia_log|COASTAL|BEACH_MAX|glemr11_warm_semiarid_coastal|unilib:dirt_brown_with_turf_warm_semiarid_coastal|||0.008||place_center_x place_center_z|
schematic|unilib_glem_tree_acacia_1|COASTAL|BEACH_MAX|glemr11_warm_semiarid_coastal|unilib:dirt_brown_with_turf_warm_semiarid_coastal|||0.008|||
schematic|unilib_glem_tree_acacia_2|COASTAL|BEACH_MAX|glemr11_warm_semiarid_coastal|unilib:dirt_brown_with_turf_warm_semiarid_coastal|||0.008|||
schematic|unilib_glem_tree_acacia_3|COASTAL|BEACH_MAX|glemr11_warm_semiarid_coastal|unilib:dirt_brown_with_turf_warm_semiarid_coastal|||0.008|||
schematic|unilib_glem_tree_acacia_log|COASTAL|BEACH_MAX|glemr11_warm_semiarid_coastal|unilib:dirt_clayey_with_turf_warm_semiarid_coastal|||0.004||place_center_x place_center_z|
schematic|unilib_glem_tree_acacia_1|COASTAL|BEACH_MAX|glemr11_warm_semiarid_coastal|unilib:dirt_clayey_with_turf_warm_semiarid_coastal|||0.004|||
schematic|unilib_glem_tree_acacia_2|COASTAL|BEACH_MAX|glemr11_warm_semiarid_coastal|unilib:dirt_clayey_with_turf_warm_semiarid_coastal|||0.004|||
schematic|unilib_glem_tree_acacia_3|COASTAL|BEACH_MAX|glemr11_warm_semiarid_coastal|unilib:dirt_clayey_with_turf_warm_semiarid_coastal|||0.004|||
schematic|unilib_glem_tree_acacia_log|COASTAL|BEACH_MAX|glemr11_warm_semiarid_coastal|unilib:dirt_sandy_with_turf_warm_semiarid_coastal|||0.006||place_center_x place_center_z|
schematic|unilib_glem_tree_acacia_1|COASTAL|BEACH_MAX|glemr11_warm_semiarid_coastal|unilib:dirt_sandy_with_turf_warm_semiarid_coastal|||0.006|||
schematic|unilib_glem_tree_acacia_2|COASTAL|BEACH_MAX|glemr11_warm_semiarid_coastal|unilib:dirt_sandy_with_turf_warm_semiarid_coastal|||0.006|||
schematic|unilib_glem_tree_acacia_3|COASTAL|BEACH_MAX|glemr11_warm_semiarid_coastal|unilib:dirt_sandy_with_turf_warm_semiarid_coastal|||0.006|||
simple|unilib:grass_dry_1|COASTAL|BEACH_MAX|glemr11_warm_semiarid_coastal|unilib:dirt_black_with_turf_warm_semiarid_coastal|||0.008|||
simple|unilib:grass_dry_2|COASTAL|BEACH_MAX|glemr11_warm_semiarid_coastal|unilib:dirt_black_with_turf_warm_semiarid_coastal|||0.008|||
simple|unilib:grass_dry_3|COASTAL|BEACH_MAX|glemr11_warm_semiarid_coastal|unilib:dirt_black_with_turf_warm_semiarid_coastal|||0.008|||
simple|unilib:grass_dry_4|COASTAL|BEACH_MAX|glemr11_warm_semiarid_coastal|unilib:dirt_black_with_turf_warm_semiarid_coastal|||0.008|||
simple|unilib:grass_dry_5|COASTAL|BEACH_MAX|glemr11_warm_semiarid_coastal|unilib:dirt_black_with_turf_warm_semiarid_coastal|||0.008|||
simple|unilib:grass_dry_1|COASTAL|BEACH_MAX|glemr11_warm_semiarid_coastal|unilib:dirt_brown_with_turf_warm_semiarid_coastal|||0.006|||
simple|unilib:grass_dry_2|COASTAL|BEACH_MAX|glemr11_warm_semiarid_coastal|unilib:dirt_brown_with_turf_warm_semiarid_coastal|||0.006|||
simple|unilib:grass_dry_3|COASTAL|BEACH_MAX|glemr11_warm_semiarid_coastal|unilib:dirt_brown_with_turf_warm_semiarid_coastal|||0.006|||
simple|unilib:grass_dry_4|COASTAL|BEACH_MAX|glemr11_warm_semiarid_coastal|unilib:dirt_brown_with_turf_warm_semiarid_coastal|||0.006|||
simple|unilib:grass_dry_5|COASTAL|BEACH_MAX|glemr11_warm_semiarid_coastal|unilib:dirt_brown_with_turf_warm_semiarid_coastal|||0.006|||
simple|unilib:grass_dry_1|COASTAL|BEACH_MAX|glemr11_warm_semiarid_coastal|unilib:dirt_ordinary_with_turf_warm_semiarid_coastal|||0.004|||
simple|unilib:grass_dry_2|COASTAL|BEACH_MAX|glemr11_warm_semiarid_coastal|unilib:dirt_ordinary_with_turf_warm_semiarid_coastal|||0.004|||
simple|unilib:grass_dry_3|COASTAL|BEACH_MAX|glemr11_warm_semiarid_coastal|unilib:dirt_ordinary_with_turf_warm_semiarid_coastal|||0.004|||
simple|unilib:grass_dry_4|COASTAL|BEACH_MAX|glemr11_warm_semiarid_coastal|unilib:dirt_ordinary_with_turf_warm_semiarid_coastal|||0.004|||
simple|unilib:grass_dry_5|COASTAL|BEACH_MAX|glemr11_warm_semiarid_coastal|unilib:dirt_ordinary_with_turf_warm_semiarid_coastal|||0.004|||
schematic|unilib_glem_tree_baobab_1|HIGHLAND|SHELF|glemr11_warm_semiarid_highland|unilib:dirt_brown_with_turf_warm_semiarid_highland|||0.004|||
schematic|unilib_glem_tree_baobab_2|HIGHLAND|SHELF|glemr11_warm_semiarid_highland|unilib:dirt_brown_with_turf_warm_semiarid_highland|||0.004|||
schematic|unilib_glem_tree_baobab_4|HIGHLAND|SHELF|glemr11_warm_semiarid_highland|unilib:dirt_brown_with_turf_warm_semiarid_highland|||0.004|||
schematic|unilib_glem_tree_acacia_log|HIGHLAND|SHELF|glemr11_warm_semiarid_highland|unilib:dirt_brown_with_turf_warm_semiarid_highland|||0.006||place_center_x place_center_z|
schematic|unilib_glem_tree_acacia_1|HIGHLAND|SHELF|glemr11_warm_semiarid_highland|unilib:dirt_brown_with_turf_warm_semiarid_highland|||0.006|||
schematic|unilib_glem_tree_acacia_2|HIGHLAND|SHELF|glemr11_warm_semiarid_highland|unilib:dirt_brown_with_turf_warm_semiarid_highland|||0.006|||
schematic|unilib_glem_tree_acacia_3|HIGHLAND|SHELF|glemr11_warm_semiarid_highland|unilib:dirt_brown_with_turf_warm_semiarid_highland|||0.006|||
schematic|unilib_glem_tree_acacia_log|HIGHLAND|SHELF|glemr11_warm_semiarid_highland|unilib:dirt_sandy_with_turf_warm_semiarid_highland|||0.004||place_center_x place_center_z|
schematic|unilib_glem_tree_acacia_1|HIGHLAND|SHELF|glemr11_warm_semiarid_highland|unilib:dirt_sandy_with_turf_warm_semiarid_highland|||0.004|||
schematic|unilib_glem_tree_acacia_2|HIGHLAND|SHELF|glemr11_warm_semiarid_highland|unilib:dirt_sandy_with_turf_warm_semiarid_highland|||0.004|||
schematic|unilib_glem_tree_acacia_3|HIGHLAND|SHELF|glemr11_warm_semiarid_highland|unilib:dirt_sandy_with_turf_warm_semiarid_highland|||0.004|||
simple|unilib:grass_dry_1|HIGHLAND|SHELF|glemr11_warm_semiarid_highland|unilib:dirt_black_with_turf_warm_semiarid_highland|||0.006|||
simple|unilib:grass_dry_2|HIGHLAND|SHELF|glemr11_warm_semiarid_highland|unilib:dirt_black_with_turf_warm_semiarid_highland|||0.006|||
simple|unilib:grass_dry_3|HIGHLAND|SHELF|glemr11_warm_semiarid_highland|unilib:dirt_black_with_turf_warm_semiarid_highland|||0.006|||
simple|unilib:grass_dry_4|HIGHLAND|SHELF|glemr11_warm_semiarid_highland|unilib:dirt_black_with_turf_warm_semiarid_highland|||0.006|||
simple|unilib:grass_dry_5|HIGHLAND|SHELF|glemr11_warm_semiarid_highland|unilib:dirt_black_with_turf_warm_semiarid_highland|||0.006|||
simple|unilib:grass_dry_1|HIGHLAND|SHELF|glemr11_warm_semiarid_highland|unilib:dirt_brown_with_turf_warm_semiarid_highland|||0.004|||
simple|unilib:grass_dry_2|HIGHLAND|SHELF|glemr11_warm_semiarid_highland|unilib:dirt_brown_with_turf_warm_semiarid_highland|||0.004|||
simple|unilib:grass_dry_3|HIGHLAND|SHELF|glemr11_warm_semiarid_highland|unilib:dirt_brown_with_turf_warm_semiarid_highland|||0.004|||
simple|unilib:grass_dry_4|HIGHLAND|SHELF|glemr11_warm_semiarid_highland|unilib:dirt_brown_with_turf_warm_semiarid_highland|||0.004|||
simple|unilib:grass_dry_5|HIGHLAND|SHELF|glemr11_warm_semiarid_highland|unilib:dirt_brown_with_turf_warm_semiarid_highland|||0.004|||
simple|unilib:plant_heath_purple|HIGHLAND|SHELF|glemr11_warm_semiarid_highland|unilib:dirt_sandy_with_turf_warm_semiarid_highland|||0.003|||
simple|unilib:plant_heath_red|HIGHLAND|SHELF|glemr11_warm_semiarid_highland|unilib:dirt_sandy_with_turf_warm_semiarid_highland|||0.003|||
simple|unilib:grass_dry_1|HIGHLAND|SHELF|glemr11_warm_semiarid_highland|unilib:dirt_ordinary_with_turf_warm_semiarid_highland|||0.003|||
simple|unilib:grass_dry_2|HIGHLAND|SHELF|glemr11_warm_semiarid_highland|unilib:dirt_ordinary_with_turf_warm_semiarid_highland|||0.003|||
simple|unilib:grass_dry_3|HIGHLAND|SHELF|glemr11_warm_semiarid_highland|unilib:dirt_ordinary_with_turf_warm_semiarid_highland|||0.003|||
simple|unilib:grass_dry_4|HIGHLAND|SHELF|glemr11_warm_semiarid_highland|unilib:dirt_ordinary_with_turf_warm_semiarid_highland|||0.003|||
simple|unilib:grass_dry_5|HIGHLAND|SHELF|glemr11_warm_semiarid_highland|unilib:dirt_ordinary_with_turf_warm_semiarid_highland|||0.003|||
simple|unilib:plant_nettle_hogweed_giant|HIGHLAND|SHELF|glemr11_warm_semiarid_highland|unilib:dirt_ordinary_with_turf_warm_semiarid_highland|||0.003|||
schematic|unilib_glem_tree_baobab_1|LOWLAND|COASTAL|glemr11_warm_semiarid_lowland|unilib:dirt_black_with_turf_warm_semiarid_lowland|||0.008|||
schematic|unilib_glem_tree_baobab_2|LOWLAND|COASTAL|glemr11_warm_semiarid_lowland|unilib:dirt_black_with_turf_warm_semiarid_lowland|||0.008|||
schematic|unilib_glem_tree_baobab_4|LOWLAND|COASTAL|glemr11_warm_semiarid_lowland|unilib:dirt_black_with_turf_warm_semiarid_lowland|||0.008|||
schematic|unilib_glem_tree_baobab_1|LOWLAND|COASTAL|glemr11_warm_semiarid_lowland|unilib:dirt_brown_with_turf_warm_semiarid_lowland|||0.006|||
schematic|unilib_glem_tree_baobab_2|LOWLAND|COASTAL|glemr11_warm_semiarid_lowland|unilib:dirt_brown_with_turf_warm_semiarid_lowland|||0.006|||
schematic|unilib_glem_tree_acacia_log|LOWLAND|COASTAL|glemr11_warm_semiarid_lowland|unilib:dirt_brown_with_turf_warm_semiarid_lowland|||0.008||place_center_x place_center_z|
schematic|unilib_glem_tree_acacia_1|LOWLAND|COASTAL|glemr11_warm_semiarid_lowland|unilib:dirt_brown_with_turf_warm_semiarid_lowland|||0.008|||
schematic|unilib_glem_tree_acacia_2|LOWLAND|COASTAL|glemr11_warm_semiarid_lowland|unilib:dirt_brown_with_turf_warm_semiarid_lowland|||0.008|||
schematic|unilib_glem_tree_acacia_3|LOWLAND|COASTAL|glemr11_warm_semiarid_lowland|unilib:dirt_brown_with_turf_warm_semiarid_lowland|||0.008|||
schematic|unilib_glem_tree_acacia_log|LOWLAND|COASTAL|glemr11_warm_semiarid_lowland|unilib:dirt_clayey_with_turf_warm_semiarid_lowland|||0.004||place_center_x place_center_z|
schematic|unilib_glem_tree_acacia_1|LOWLAND|COASTAL|glemr11_warm_semiarid_lowland|unilib:dirt_clayey_with_turf_warm_semiarid_lowland|||0.004|||
schematic|unilib_glem_tree_acacia_2|LOWLAND|COASTAL|glemr11_warm_semiarid_lowland|unilib:dirt_clayey_with_turf_warm_semiarid_lowland|||0.004|||
schematic|unilib_glem_tree_acacia_3|LOWLAND|COASTAL|glemr11_warm_semiarid_lowland|unilib:dirt_clayey_with_turf_warm_semiarid_lowland|||0.004|||
schematic|unilib_glem_tree_acacia_log|LOWLAND|COASTAL|glemr11_warm_semiarid_lowland|unilib:dirt_sandy_with_turf_warm_semiarid_lowland|||0.006||place_center_x place_center_z|
schematic|unilib_glem_tree_acacia_1|LOWLAND|COASTAL|glemr11_warm_semiarid_lowland|unilib:dirt_sandy_with_turf_warm_semiarid_lowland|||0.006|||
schematic|unilib_glem_tree_acacia_2|LOWLAND|COASTAL|glemr11_warm_semiarid_lowland|unilib:dirt_sandy_with_turf_warm_semiarid_lowland|||0.006|||
schematic|unilib_glem_tree_acacia_3|LOWLAND|COASTAL|glemr11_warm_semiarid_lowland|unilib:dirt_sandy_with_turf_warm_semiarid_lowland|||0.006|||
simple|unilib:grass_dry_1|LOWLAND|COASTAL|glemr11_warm_semiarid_lowland|unilib:dirt_black_with_turf_warm_semiarid_lowland|||0.008|||
simple|unilib:grass_dry_2|LOWLAND|COASTAL|glemr11_warm_semiarid_lowland|unilib:dirt_black_with_turf_warm_semiarid_lowland|||0.008|||
simple|unilib:grass_dry_3|LOWLAND|COASTAL|glemr11_warm_semiarid_lowland|unilib:dirt_black_with_turf_warm_semiarid_lowland|||0.008|||
simple|unilib:grass_dry_4|LOWLAND|COASTAL|glemr11_warm_semiarid_lowland|unilib:dirt_black_with_turf_warm_semiarid_lowland|||0.008|||
simple|unilib:grass_dry_5|LOWLAND|COASTAL|glemr11_warm_semiarid_lowland|unilib:dirt_black_with_turf_warm_semiarid_lowland|||0.008|||
simple|unilib:grass_dry_1|LOWLAND|COASTAL|glemr11_warm_semiarid_lowland|unilib:dirt_brown_with_turf_warm_semiarid_lowland|||0.006|||
simple|unilib:grass_dry_2|LOWLAND|COASTAL|glemr11_warm_semiarid_lowland|unilib:dirt_brown_with_turf_warm_semiarid_lowland|||0.006|||
simple|unilib:grass_dry_3|LOWLAND|COASTAL|glemr11_warm_semiarid_lowland|unilib:dirt_brown_with_turf_warm_semiarid_lowland|||0.006|||
simple|unilib:grass_dry_4|LOWLAND|COASTAL|glemr11_warm_semiarid_lowland|unilib:dirt_brown_with_turf_warm_semiarid_lowland|||0.006|||
simple|unilib:grass_dry_5|LOWLAND|COASTAL|glemr11_warm_semiarid_lowland|unilib:dirt_brown_with_turf_warm_semiarid_lowland|||0.006|||
simple|unilib:grass_dry_1|LOWLAND|COASTAL|glemr11_warm_semiarid_lowland|unilib:dirt_ordinary_with_turf_warm_semiarid_lowland|||0.004|||
simple|unilib:grass_dry_2|LOWLAND|COASTAL|glemr11_warm_semiarid_lowland|unilib:dirt_ordinary_with_turf_warm_semiarid_lowland|||0.004|||
simple|unilib:grass_dry_3|LOWLAND|COASTAL|glemr11_warm_semiarid_lowland|unilib:dirt_ordinary_with_turf_warm_semiarid_lowland|||0.004|||
simple|unilib:grass_dry_4|LOWLAND|COASTAL|glemr11_warm_semiarid_lowland|unilib:dirt_ordinary_with_turf_warm_semiarid_lowland|||0.004|||
simple|unilib:grass_dry_5|LOWLAND|COASTAL|glemr11_warm_semiarid_lowland|unilib:dirt_ordinary_with_turf_warm_semiarid_lowland|||0.004|||
schematic|unilib_glem_tree_acacia_log|SHELF|LOWLAND|glemr11_warm_semiarid_shelf|unilib:dirt_brown_with_turf_warm_semiarid_shelf|||0.008||place_center_x place_center_z|
schematic|unilib_glem_tree_acacia_2|SHELF|LOWLAND|glemr11_warm_semiarid_shelf|unilib:dirt_brown_with_turf_warm_semiarid_shelf|||0.008|||
schematic|unilib_glem_tree_acacia_3|SHELF|LOWLAND|glemr11_warm_semiarid_shelf|unilib:dirt_brown_with_turf_warm_semiarid_shelf|||0.008|||
schematic|unilib_glem_tree_acacia_log|SHELF|LOWLAND|glemr11_warm_semiarid_shelf|unilib:dirt_clayey_with_turf_warm_semiarid_shelf|||0.004||place_center_x place_center_z|
schematic|unilib_glem_tree_acacia_2|SHELF|LOWLAND|glemr11_warm_semiarid_shelf|unilib:dirt_clayey_with_turf_warm_semiarid_shelf|||0.004|||
schematic|unilib_glem_tree_acacia_3|SHELF|LOWLAND|glemr11_warm_semiarid_shelf|unilib:dirt_clayey_with_turf_warm_semiarid_shelf|||0.004|||
schematic|unilib_glem_tree_acacia_log|SHELF|LOWLAND|glemr11_warm_semiarid_shelf|unilib:dirt_sandy_with_turf_warm_semiarid_shelf|||0.006||place_center_x place_center_z|
schematic|unilib_glem_tree_acacia_2|SHELF|LOWLAND|glemr11_warm_semiarid_shelf|unilib:dirt_sandy_with_turf_warm_semiarid_shelf|||0.006|||
schematic|unilib_glem_tree_acacia_3|SHELF|LOWLAND|glemr11_warm_semiarid_shelf|unilib:dirt_sandy_with_turf_warm_semiarid_shelf|||0.006|||
simple|unilib:grass_dry_1|SHELF|LOWLAND|glemr11_warm_semiarid_shelf|unilib:dirt_black_with_turf_warm_semiarid_shelf|||0.008|||
simple|unilib:grass_dry_2|SHELF|LOWLAND|glemr11_warm_semiarid_shelf|unilib:dirt_black_with_turf_warm_semiarid_shelf|||0.008|||
simple|unilib:grass_dry_3|SHELF|LOWLAND|glemr11_warm_semiarid_shelf|unilib:dirt_black_with_turf_warm_semiarid_shelf|||0.008|||
simple|unilib:grass_dry_4|SHELF|LOWLAND|glemr11_warm_semiarid_shelf|unilib:dirt_black_with_turf_warm_semiarid_shelf|||0.008|||
simple|unilib:grass_dry_5|SHELF|LOWLAND|glemr11_warm_semiarid_shelf|unilib:dirt_black_with_turf_warm_semiarid_shelf|||0.008|||
